sale_id,customer_id,product_id,date_id,quantity,total_amount,discount
3910,315,91,20230322,1,938.29,75.0632
3911,550,82,20230503,3,135.54,10.8432
3912,188,37,20230531,6,93.91,7.5127999999999995
3913,307,38,20231202,3,590.63,47.2504
3914,126,56,20231006,10,417.84,41.784
3915,373,36,20230209,1,453.12,63.436800000000005
3916,78,22,20230830,2,599.94,101.98980000000002
3917,994,95,20231124,3,539.53,134.8825
3918,595,97,20230420,1,592.41,47.3928
3919,815,44,20230513,10,461.31,87.6489
3920,471,32,20230213,4,768.54,192.135
3921,891,56,20230830,8,416.88,62.532
3922,240,50,20230624,6,776.95,69.9255
3923,178,91,20230510,10,95.87,9.587000000000002
3924,599,34,20230329,1,645.61,58.1049
3925,874,50,20230601,8,476.37,19.0548
3926,905,56,20230607,3,583.78,163.4584
3927,175,31,20231109,4,498.01,34.8607
3928,578,29,20230124,7,860.7,25.821
3929,658,15,20230310,2,622.96,37.3776
3930,199,88,20230902,7,716.29,121.7693
3931,141,33,20230112,7,573.94,28.697000000000003
3932,667,49,20230513,2,866.08,103.92960000000001
3933,513,58,20230514,2,947.13,246.2538
3934,283,51,20230223,9,102.44,20.488
3935,709,40,20230513,8,302.84,69.6532
3936,951,18,20230711,6,791.45,142.461
3937,595,3,20231121,7,869.49,60.86430000000001
3938,217,97,20230519,3,813.35,24.4005
3939,131,25,20230605,9,392.38,113.79019999999998
3940,968,60,20231229,5,651.47,123.7793
3941,138,54,20230226,5,328.48,39.4176
3942,271,82,20230526,10,191.89,23.026799999999998
3943,916,20,20231202,3,274.77,21.9816
3944,969,14,20230625,7,640.07,64.007
3945,230,46,20230718,4,493.58,108.5876
3946,14,34,20230224,2,787.34,212.58180000000002
3947,922,88,20231217,7,132.96,39.888
3948,43,63,20230522,9,52.67,6.8471
3949,691,3,20230515,7,849.16,161.3404
3950,307,93,20231206,2,998.54,59.9124
3951,726,58,20230301,1,525.5,68.315
3952,547,27,20231003,1,993.24,59.5944
3953,659,68,20230809,7,464.61,23.230500000000003
3954,810,90,20231025,7,986.56,118.38719999999999
3955,516,64,20230621,10,201.44,54.3888
3956,663,98,20230505,6,890.63,89.063
3957,786,35,20230704,8,997.81,119.73719999999999
3958,684,39,20230724,9,639.59,159.8975
3959,164,77,20230816,4,81.23,6.4984
3960,181,59,20230303,9,893.19,125.04660000000003
3961,724,67,20231211,8,952.8,95.28
3962,215,45,20231101,3,335.07,40.2084
3963,929,10,20231117,7,683.93,136.786
3964,263,32,20231219,1,726.69,130.8042
3965,585,16,20230610,10,483.4,130.518
3966,415,55,20230708,9,168.77,40.5048
3967,980,19,20230705,1,68.22,4.0931999999999995
3968,750,36,20231117,6,651.41,52.1128
3969,456,42,20231028,1,284.29,45.4864
3970,609,34,20230301,7,52.12,3.1271999999999998
3971,638,7,20230314,2,886.22,168.3818
3972,263,47,20230724,9,892.14,53.5284
3973,826,1,20230530,5,434.84,65.226
3974,310,51,20231105,8,972.93,252.96179999999998
3975,925,91,20231027,8,203.81,28.533400000000004
3976,845,73,20230622,9,382.38,84.1236
3977,478,92,20230122,9,707.72,84.9264
3978,861,16,20230216,9,797.93,31.917199999999998
3979,727,83,20230428,1,171.33,17.133000000000003
3980,296,38,20231119,2,505.46,151.63799999999998
3981,485,14,20230710,6,483.12,14.493599999999999
3982,558,40,20230613,2,862.82,94.9102
3983,145,48,20230601,9,548.09,27.404500000000002
3984,412,71,20230710,2,198.53,23.8236
3985,147,16,20230310,3,551.49,121.3278
3986,582,63,20230922,3,465.28,111.6672
3987,549,9,20230724,3,660.48,158.5152
3988,12,11,20230301,8,677.14,33.857
3989,141,18,20230825,3,949.22,180.3518
3990,404,7,20230208,4,527.53,36.9271
3991,446,74,20230508,8,577.11,138.50639999999999
3992,263,70,20231020,8,462.08,27.7248
3993,708,29,20230413,6,630.23,170.1621
3994,214,49,20230319,9,354.78,42.57359999999999
3995,989,67,20231130,9,957.48,229.7952
3996,226,59,20230226,1,44.03,2.2015000000000002
3997,847,15,20231107,4,678.8,135.76
3998,815,26,20230827,7,246.19,0.0
3999,2,24,20230410,2,100.7,20.14
4000,318,29,20230921,1,233.5,53.705000000000005
4001,532,7,20230728,5,593.95,130.669
4002,464,24,20230127,5,346.87,10.4061
4003,922,53,20230612,10,859.34,197.6482
4004,211,94,20230612,1,358.39,68.0941
4005,559,3,20231105,7,297.25,65.395
4006,808,91,20230603,10,795.47,31.818800000000003
4007,125,35,20230414,9,458.32,36.6656
4008,576,80,20230606,6,476.09,42.848099999999995
4009,525,95,20230623,6,998.61,159.7776
4010,677,76,20230206,9,497.77,124.4425
4011,771,12,20230820,3,950.29,19.0058
4012,637,78,20230125,10,364.66,109.39800000000001
4013,837,63,20230701,1,648.67,32.4335
4014,403,83,20230919,2,581.11,11.622200000000001
4015,477,60,20231224,1,268.31,59.0282
4016,152,86,20230915,10,565.67,50.91029999999999
4017,77,8,20230119,1,995.89,239.0136
4018,20,97,20230603,7,972.77,136.1878
4019,652,14,20231207,9,364.42,65.5956
4020,73,100,20231221,8,163.66,8.183
4021,856,56,20230321,9,726.44,145.288
4022,274,97,20231028,1,745.68,22.370399999999997
4023,506,46,20230531,9,935.02,130.9028
4024,154,7,20230516,2,720.47,201.73160000000001
4025,502,90,20230223,8,554.6,138.65
4026,620,5,20230524,6,622.98,155.745
4027,461,73,20231009,9,296.19,74.0475
4028,175,48,20230930,7,140.53,0.0
4029,149,90,20230412,2,113.65,23.866500000000002
4030,883,81,20230704,2,385.55,53.977000000000004
4031,862,7,20230515,7,146.71,8.8026
4032,455,34,20231018,3,193.87,7.7548
4033,557,20,20231120,5,602.67,168.7476
4034,686,21,20230627,10,374.59,41.204899999999995
4035,330,7,20231121,1,568.41,0.0
4036,541,93,20230103,7,589.19,11.783800000000001
4037,224,18,20230522,9,457.7,114.425
4038,986,98,20230926,9,361.78,108.53399999999999
4039,562,74,20231108,8,208.1,16.648
4040,778,59,20231127,5,786.8,220.304
4041,122,20,20231201,9,264.87,66.2175
4042,473,95,20230611,2,891.78,0.0
4043,91,72,20230212,7,112.42,2.2484
4044,352,60,20230607,3,147.28,44.184
4045,719,88,20230117,2,592.96,5.929600000000001
4046,343,10,20231016,5,454.87,100.0714
4047,314,99,20230721,5,334.28,86.91279999999999
4048,656,30,20230908,10,260.5,70.33500000000001
4049,705,72,20230407,3,435.31,30.471700000000002
4050,206,38,20230330,10,430.95,73.2615
4051,423,53,20230129,9,28.86,7.215
4052,362,12,20230428,5,574.01,109.0619
4053,441,78,20230413,8,486.32,63.2216
4054,457,10,20230427,6,649.4,77.928
4055,983,8,20230930,8,258.87,49.1853
4056,236,29,20231025,8,243.1,29.171999999999997
4057,967,13,20230913,4,873.91,113.6083
4058,107,14,20230303,9,200.39,32.0624
4059,611,89,20230101,6,209.8,58.74400000000001
4060,331,51,20230412,3,638.2,12.764000000000001
4061,209,49,20230115,3,299.34,53.88119999999999
4062,829,74,20230110,8,307.24,39.9412
4063,482,27,20231016,8,880.7,52.842
4064,176,34,20230531,9,31.05,2.1735
4065,917,98,20230122,2,42.73,2.5637999999999996
4066,176,31,20230925,2,101.84,23.4232
4067,439,31,20230328,4,980.72,137.3008
4068,618,20,20230715,7,571.88,22.8752
4069,32,8,20230828,5,176.38,12.3466
4070,869,60,20230901,5,777.67,62.2136
4071,400,87,20230802,8,899.7,116.96100000000001
4072,838,57,20230324,6,277.96,55.592
4073,597,64,20230312,1,208.62,18.7758
4074,633,74,20230123,7,637.54,108.3818
4075,751,34,20230311,1,204.97,12.2982
4076,325,83,20231210,4,917.57,110.1084
4077,856,26,20230901,3,286.37,60.137699999999995
4078,971,75,20230313,1,349.16,87.29
4079,901,17,20230926,6,221.46,35.433600000000006
4080,115,82,20231106,2,877.09,105.2508
4081,847,65,20230105,7,391.16,35.2044
4082,630,63,20230405,4,813.89,65.1112
4083,176,22,20230409,3,704.26,133.8094
4084,525,42,20230829,5,594.76,124.89959999999999
4085,641,20,20230331,5,693.73,131.80870000000002
4086,523,89,20230108,2,40.92,6.5472
4087,215,64,20230915,3,672.01,174.7226
4088,387,14,20230422,7,212.81,40.4339
4089,729,80,20230217,8,891.92,205.1416
4090,835,77,20231020,9,172.29,31.012199999999996
4091,952,56,20230220,6,880.66,132.099
4092,247,36,20230414,10,649.06,19.471799999999998
4093,384,54,20230709,7,167.28,6.6912
4094,335,67,20231213,4,595.48,89.322
4095,813,6,20230810,4,818.6,163.72000000000003
4096,433,33,20231007,5,341.09,23.8763
4097,908,72,20230314,2,868.72,182.4312
4098,68,6,20231125,8,124.99,28.747700000000002
4099,170,35,20230106,6,792.76,63.4208
4100,466,6,20230629,8,646.13,25.845200000000002
4101,741,45,20231018,7,806.21,56.43470000000001
4102,786,24,20230313,5,59.46,16.6488
4103,124,64,20230124,1,370.06,99.9162
4104,815,55,20230728,3,936.59,0.0
4105,490,95,20230918,1,616.81,18.504299999999997
4106,888,87,20230519,2,699.06,48.934200000000004
4107,63,23,20230603,5,727.95,181.9875
4108,692,94,20230914,7,591.04,17.731199999999998
4109,882,24,20230916,1,489.17,83.1589
4110,471,73,20230901,1,450.61,112.6525
4111,149,55,20230424,2,235.02,61.1052
4112,122,81,20230109,8,814.11,65.1288
4113,180,72,20230721,8,109.67,29.6109
4114,680,77,20230221,4,731.35,58.508
4115,554,57,20230905,3,793.72,0.0
4116,211,59,20230516,3,329.85,95.6565
4117,564,88,20230822,4,234.19,14.0514
4118,548,82,20230708,2,877.05,140.328
4119,866,29,20231231,1,584.45,23.378000000000004
4120,574,98,20231024,10,928.54,194.99339999999998
4121,988,79,20231028,2,468.5,4.6850000000000005
4122,882,26,20231008,3,380.46,15.218399999999999
4123,843,83,20231128,8,616.98,111.0564
4124,530,16,20230605,8,377.47,33.972300000000004
4125,54,28,20230904,2,717.9,7.179
4126,118,8,20231030,5,911.17,200.45739999999998
4127,658,34,20230813,6,685.9,89.167
4128,329,89,20230226,2,759.21,159.4341
4129,191,3,20230808,7,701.68,203.48719999999997
4130,993,69,20231003,10,266.43,71.93610000000001
4131,944,74,20230520,1,528.64,31.7184
4132,53,23,20230527,7,844.89,236.56920000000002
4133,299,3,20230726,4,738.7,169.901
4134,7,85,20230913,8,782.08,23.4624
4135,845,88,20230112,1,677.35,196.4315
4136,163,11,20230930,3,573.45,120.42450000000001
4137,939,95,20230612,5,668.2,26.728
4138,793,56,20230216,8,413.16,95.02680000000001
4139,521,97,20230613,2,553.67,105.1973
4140,294,57,20230523,7,273.56,32.8272
4141,419,86,20231006,3,906.59,117.8567
4142,16,69,20230301,9,877.51,175.502
4143,70,89,20230726,7,429.25,38.6325
4144,763,10,20230105,1,319.9,38.388
4145,312,60,20230706,3,841.38,67.3104
4146,47,30,20230314,8,954.33,209.95260000000002
4147,454,29,20230226,4,23.85,4.7700000000000005
4148,22,82,20230802,1,836.74,167.348
4149,317,14,20230416,6,584.92,134.5316
4150,617,51,20230619,3,514.98,139.0446
4151,336,81,20231202,10,222.76,66.82799999999999
4152,949,86,20231114,2,428.52,68.5632
4153,762,68,20231210,5,631.34,138.8948
4154,832,21,20230626,9,987.0,138.18
4155,990,64,20230301,5,141.92,28.384
4156,715,55,20230914,10,415.44,70.62480000000001
4157,688,81,20230323,7,272.85,73.66950000000001
4158,708,58,20231005,9,954.84,219.6132
4159,957,43,20230109,8,554.84,127.6132
4160,716,16,20230527,10,982.18,196.436
4161,568,26,20230131,2,616.97,166.58190000000002
4162,575,35,20231115,2,925.31,18.5062
4163,934,41,20231219,9,490.3,44.127
4164,940,67,20230606,6,151.71,22.7565
4165,815,66,20231102,4,297.79,11.911600000000002
4166,516,17,20231224,8,510.32,76.548
4167,799,4,20230121,4,310.76,52.8292
4168,649,9,20231212,7,485.76,72.86399999999999
4169,695,35,20231102,3,867.2,173.44000000000003
4170,510,14,20230904,4,246.05,24.605000000000004
4171,378,88,20231018,5,294.95,58.99
4172,89,6,20231223,1,126.55,1.2655
4173,277,95,20230603,4,169.08,32.1252
4174,819,52,20231204,2,356.02,39.1622
4175,513,79,20231020,4,741.78,215.11619999999996
4176,238,28,20231011,8,219.7,13.181999999999999
4177,38,30,20231014,10,394.4,86.768
4178,989,66,20230619,6,923.96,258.70880000000005
4179,532,57,20230704,1,252.97,25.297
4180,292,43,20230505,9,584.55,163.674
4181,625,78,20231021,3,300.94,18.0564
4182,755,28,20230430,7,286.92,11.4768
4183,604,14,20231206,9,113.78,17.067
4184,104,71,20230427,5,503.67,90.6606
4185,506,73,20231228,3,52.01,13.5226
4186,714,2,20230614,2,78.17,20.3242
4187,564,84,20231005,8,425.19,34.0152
4188,730,19,20230107,7,965.83,280.09069999999997
4189,434,91,20230414,10,508.62,40.6896
4190,159,89,20230623,1,62.34,6.234000000000001
4191,835,35,20230802,3,626.84,169.2468
4192,287,74,20230702,10,518.97,124.5528
4193,532,53,20230710,7,520.54,156.16199999999998
4194,905,19,20230708,6,216.06,30.248400000000004
4195,325,80,20230725,8,668.16,40.0896
4196,865,56,20230424,10,151.24,21.173600000000004
4197,677,30,20230408,1,756.04,105.8456
4198,523,98,20230103,9,786.66,39.333
4199,434,96,20230524,8,670.28,180.97560000000001
4200,572,73,20230924,8,989.55,178.11899999999997
4201,309,48,20230808,5,496.22,19.8488
4202,321,68,20230904,5,931.11,270.02189999999996
4203,348,69,20230701,9,632.46,25.2984
4204,445,19,20230127,3,791.39,71.2251
4205,377,42,20230402,6,194.67,1.9466999999999999
4206,624,17,20231106,2,338.2,16.91
4207,465,2,20230717,6,462.41,124.85070000000002
4208,238,65,20230322,5,332.56,46.558400000000006
4209,125,85,20231014,8,990.04,198.008
4210,301,72,20230530,6,487.26,146.178
4211,961,99,20231018,4,610.16,36.60959999999999
4212,719,99,20231111,4,318.58,12.7432
4213,849,17,20230910,4,125.52,8.7864
4214,812,67,20230629,7,239.45,62.257
4215,799,86,20230927,1,943.66,132.1124
4216,740,24,20230810,10,763.09,38.154500000000006
4217,966,81,20230830,6,458.95,9.179
4218,730,12,20231019,1,64.03,8.3239
4219,545,81,20230611,1,342.8,71.988
4220,995,61,20231019,3,356.51,57.0416
4221,613,26,20230726,9,525.02,47.251799999999996
4222,902,79,20230514,1,512.46,92.2428
4223,562,70,20230803,9,693.31,13.8662
4224,491,53,20231220,4,377.56,71.7364
4225,647,39,20230528,6,381.89,99.2914
4226,558,26,20230602,8,187.17,11.230199999999998
4227,512,73,20230216,4,987.89,246.9725
4228,362,3,20230812,4,837.04,58.592800000000004
4229,537,100,20230312,10,37.55,10.1385
4230,417,20,20231210,9,643.38,147.97740000000002
4231,399,13,20230223,7,727.01,130.8618
4232,821,44,20230111,4,980.38,147.057
4233,580,65,20230704,7,841.87,151.5366
4234,854,36,20230408,2,338.97,16.948500000000003
4235,522,54,20231115,5,594.95,5.9495000000000005
4236,496,64,20231212,5,286.46,42.968999999999994
4237,912,45,20230926,8,474.83,85.4694
4238,47,48,20230817,5,870.44,34.817600000000006
4239,683,94,20230921,8,462.71,83.28779999999999
4240,340,41,20230710,2,104.96,17.8432
4241,435,99,20230124,3,169.68,18.6648
4242,743,42,20231209,8,665.03,133.006
4243,645,29,20231231,9,336.95,50.5425
4244,836,48,20231219,8,935.79,112.2948
4245,948,34,20231206,5,575.21,92.0336
4246,454,69,20231105,2,482.62,9.6524
4247,570,28,20230606,5,497.49,4.9749
4248,883,74,20231108,5,619.61,173.4908
4249,745,91,20230618,4,280.6,11.224000000000002
4250,718,52,20230828,6,748.09,216.9461
4251,460,53,20230501,4,585.92,23.436799999999998
4252,402,2,20230925,10,42.47,6.7952
4253,252,31,20231227,5,225.09,29.2617
4254,59,32,20230220,5,268.87,59.1514
4255,117,57,20230521,5,290.16,8.7048
4256,376,98,20230919,7,33.35,6.3365
4257,133,2,20230327,5,132.44,30.4612
4258,67,99,20230502,1,949.52,256.3704
4259,608,100,20230223,3,172.28,20.6736
4260,218,55,20231008,2,327.18,49.077
4261,145,91,20231221,9,779.85,62.388000000000005
4262,284,40,20231021,2,58.21,16.8809
4263,763,49,20231206,9,359.3,32.337
4264,487,60,20230203,1,37.92,1.5168000000000001
4265,305,66,20230111,3,440.42,52.8504
4266,79,90,20230906,10,625.93,175.2604
4267,429,26,20230617,10,451.46,4.5146
4268,1,7,20230505,7,638.79,178.8612
4269,802,92,20230618,4,776.83,100.98790000000001
4270,717,89,20230708,3,134.83,22.921100000000003
4271,414,29,20230807,9,664.63,53.1704
4272,92,42,20231226,5,99.2,29.759999999999998
4273,538,24,20231022,8,291.2,55.327999999999996
4274,288,11,20230930,2,285.28,59.90879999999999
4275,120,68,20230605,7,163.76,16.376
4276,150,35,20230624,8,383.86,61.4176
4277,585,95,20230502,10,319.56,25.5648
4278,889,70,20230618,5,989.51,118.74119999999999
4279,662,19,20230704,6,546.13,125.60990000000001
4280,699,74,20230904,1,973.51,184.9669
4281,499,51,20230430,8,55.74,13.3776
4282,28,10,20230507,10,273.27,21.8616
4283,270,91,20230116,3,996.49,179.3682
4284,511,19,20231002,6,224.38,11.219000000000001
4285,216,66,20230223,8,499.23,139.7844
4286,672,51,20230510,7,82.29,0.8229000000000001
4287,248,59,20230507,10,918.22,257.1016
4288,840,100,20231020,7,358.8,7.176
4289,366,10,20230130,2,584.28,75.9564
4290,934,95,20231231,7,502.47,15.0741
4291,434,95,20230829,6,426.66,72.5322
4292,311,70,20230604,9,730.28,43.81679999999999
4293,439,69,20230413,8,728.08,145.616
4294,95,54,20231002,8,710.24,0.0
4295,522,38,20230919,4,304.35,33.478500000000004
4296,744,94,20231213,8,784.22,235.266
4297,200,72,20230126,1,926.37,27.7911
4298,542,75,20230228,3,572.5,125.95
4299,750,1,20230330,3,250.09,67.52430000000001
4300,112,84,20231216,5,724.87,152.2227
4301,391,18,20231104,3,474.93,23.7465
4302,699,29,20230318,8,948.57,9.485700000000001
4303,756,78,20231216,7,241.61,72.483
4304,56,60,20230921,1,186.23,3.7245999999999997
4305,281,16,20230823,3,109.17,32.751
4306,466,26,20230406,4,788.74,228.7346
4307,328,82,20230607,7,607.47,66.8217
4308,632,89,20230227,10,841.84,75.7656
4309,660,43,20231212,5,348.83,27.906399999999998
4310,326,66,20231110,10,409.58,57.3412
4311,290,78,20230625,2,170.24,11.916800000000002
4312,743,46,20230823,1,880.44,26.4132
4313,475,31,20230118,6,33.31,9.993
4314,840,11,20230805,7,498.77,104.7417
4315,909,51,20231001,10,824.33,32.973200000000006
4316,232,5,20231011,1,44.85,0.897
4317,581,60,20231224,3,990.23,287.1667
4318,949,5,20230124,8,377.42,7.548400000000001
4319,2,4,20230517,6,311.76,49.8816
4320,235,70,20230409,4,643.93,115.90739999999998
4321,255,7,20230420,10,923.8,203.236
4322,538,47,20231121,7,577.4,138.576
4323,707,58,20231111,1,811.1,178.442
4324,842,12,20230303,7,505.41,101.08200000000001
4325,213,68,20230522,1,945.13,75.6104
4326,827,54,20230627,9,170.88,5.126399999999999
4327,249,44,20230702,1,133.69,25.4011
4328,598,16,20231110,6,443.61,70.97760000000001
4329,893,2,20230208,5,385.33,96.3325
4330,772,99,20230312,4,926.18,9.2618
4331,119,27,20230527,1,162.89,39.093599999999995
4332,575,85,20230628,9,440.91,57.31830000000001
4333,811,64,20230226,8,110.59,14.376700000000001
4334,258,5,20231021,6,147.71,11.8168
4335,721,73,20231224,8,315.84,6.3168
4336,992,96,20230607,9,83.72,7.5348
4337,562,37,20230917,7,570.85,114.17000000000002
4338,148,56,20230325,4,943.12,9.4312
4339,923,44,20230403,9,422.38,76.02839999999999
4340,834,90,20230519,8,900.25,9.0025
4341,726,85,20230212,6,279.83,41.9745
4342,583,38,20230228,5,618.57,167.01390000000004
4343,290,50,20231203,3,881.61,255.6669
4344,590,1,20230815,10,318.51,28.665899999999997
4345,954,60,20230712,4,92.15,8.2935
4346,412,91,20230725,10,287.93,60.4653
4347,775,58,20230530,7,901.68,54.10079999999999
4348,102,50,20230329,8,823.92,189.5016
4349,120,53,20230222,8,558.42,55.842
4350,250,15,20231228,8,353.83,88.4575
4351,276,63,20230502,10,983.34,275.33520000000004
4352,69,48,20231013,8,784.36,149.0284
4353,80,42,20230921,3,849.98,203.99519999999998
4354,377,25,20230602,2,609.21,152.3025
4355,721,39,20231029,5,516.72,155.016
4356,699,97,20230706,4,622.99,43.609300000000005
4357,603,20,20231029,3,180.92,52.46679999999999
4358,931,25,20230203,6,453.93,31.775100000000002
4359,122,11,20231020,4,896.28,0.0
4360,398,50,20230923,7,261.51,70.60770000000001
4361,165,5,20231103,2,151.12,34.757600000000004
4362,811,64,20231206,4,25.61,6.6586
4363,240,1,20231123,8,840.08,75.6072
4364,369,77,20230902,4,602.93,30.1465
4365,13,100,20230126,8,492.8,19.712
4366,990,69,20230409,8,663.22,132.644
4367,87,49,20230905,3,94.3,25.461000000000002
4368,118,52,20230510,1,265.11,47.7198
4369,530,6,20231031,2,84.1,7.568999999999999
4370,676,82,20230228,6,37.44,7.862399999999999
4371,471,63,20230124,8,237.63,66.5364
4372,824,90,20230817,8,988.2,88.938
4373,358,43,20231018,8,59.03,14.1672
4374,883,17,20230920,4,168.24,31.965600000000002
4375,411,32,20230918,4,478.75,110.11250000000001
4376,677,48,20230209,5,824.24,32.9696
4377,525,58,20230316,3,286.12,8.5836
4378,179,5,20230128,5,248.95,59.748
4379,668,97,20230206,3,735.36,169.1328
4380,339,59,20230309,3,695.08,20.8524
4381,59,70,20230818,1,644.46,109.55820000000001
4382,945,98,20230704,4,721.88,173.25119999999998
4383,790,41,20230226,10,199.44,43.8768
4384,443,10,20230908,9,561.01,140.2525
4385,829,3,20230920,1,763.55,213.794
4386,385,100,20230505,3,284.33,59.70929999999999
4387,89,57,20230221,8,533.59,128.0616
4388,59,13,20230704,4,318.68,28.6812
4389,339,14,20230513,4,149.27,37.3175
4390,443,63,20230205,9,787.84,149.6896
4391,525,41,20230917,8,180.26,19.828599999999998
4392,30,61,20230829,3,516.26,72.27640000000001
4393,283,35,20230329,5,232.71,46.542
4394,738,1,20231028,6,870.51,226.3326
4395,949,1,20230707,7,866.18,242.53040000000001
4396,550,33,20230124,4,245.23,22.0707
4397,905,60,20230510,6,406.69,65.0704
4398,595,50,20230914,3,342.82,54.8512
4399,5,77,20230829,5,562.05,61.8255
4400,683,49,20230402,9,312.58,90.64819999999999
4401,67,66,20230710,10,832.27,191.4221
4402,580,86,20230421,5,813.37,16.267400000000002
4403,120,72,20230103,3,728.83,43.7298
4404,862,80,20231219,9,503.47,85.58990000000001
4405,798,19,20230522,5,420.61,100.9464
4406,849,26,20230918,8,413.06,66.0896
4407,255,64,20230217,4,166.22,18.2842
4408,85,55,20231127,5,328.56,45.998400000000004
4409,131,76,20230124,4,279.85,30.783500000000004
4410,742,97,20230919,4,425.42,25.5252
4411,834,22,20230704,2,131.07,14.4177
4412,942,70,20230526,8,155.24,24.838400000000004
4413,787,73,20230202,6,793.67,103.1771
4414,779,65,20230611,5,243.33,63.265800000000006
4415,573,24,20230606,4,889.0,53.339999999999996
4416,627,75,20231004,6,507.4,81.184
4417,429,56,20231019,4,609.31,127.95509999999999
4418,242,2,20230303,7,514.95,30.897000000000002
4419,570,72,20230618,10,919.36,239.0336
4420,979,30,20231214,9,354.83,31.934699999999996
4421,382,94,20230617,1,597.9,167.412
4422,12,39,20230905,4,839.56,109.1428
4423,597,94,20230628,7,877.09,157.8762
4424,78,76,20230625,3,467.16,46.71600000000001
4425,31,33,20230106,2,991.87,178.5366
4426,46,76,20230428,2,276.73,60.8806
4427,789,29,20230815,4,47.69,3.3383000000000003
4428,615,100,20230811,2,937.36,112.4832
4429,747,51,20230823,5,782.45,187.788
4430,83,45,20230901,1,76.68,11.502
4431,136,71,20230923,1,300.32,69.0736
4432,76,39,20230625,6,148.2,32.604
4433,774,95,20230331,1,29.86,8.958
4434,167,56,20230327,2,865.91,8.6591
4435,505,45,20231012,6,347.4,48.636
4436,140,28,20231222,10,520.37,98.8703
4437,969,62,20230514,1,332.14,66.428
4438,573,58,20230105,7,63.49,10.7933
4439,446,93,20230525,2,403.0,116.86999999999999
4440,95,39,20230502,5,866.22,190.5684
4441,881,32,20230927,5,422.25,80.2275
4442,77,91,20230715,9,162.96,29.3328
4443,808,96,20230717,1,713.74,28.5496
4444,927,71,20231006,1,695.66,125.21879999999999
4445,908,37,20230711,7,388.96,108.9088
4446,227,71,20230105,4,138.1,17.953
4447,556,81,20230214,5,87.87,24.603600000000004
4448,253,29,20231017,6,787.98,78.798
4449,153,46,20231130,10,437.03,87.406
4450,87,94,20230215,10,528.22,52.822
4451,912,39,20231011,9,945.75,274.2675
4452,514,21,20230502,4,385.83,46.2996
4453,794,70,20230907,10,505.23,50.523
4454,143,39,20230327,2,161.17,14.505299999999998
4455,151,5,20230711,9,343.17,65.20230000000001
4456,812,70,20230806,2,121.16,12.116
4457,625,29,20230105,6,941.3,122.369
4458,673,93,20230207,9,196.19,25.5047
4459,182,46,20230424,5,407.27,61.09049999999999
4460,504,29,20230115,6,175.1,50.778999999999996
4461,475,94,20231229,10,256.8,74.472
4462,514,3,20230925,8,806.85,32.274
4463,11,100,20230403,1,168.71,42.1775
4464,964,26,20230522,8,479.01,43.1109
4465,630,14,20230718,4,645.33,64.533
4466,989,74,20230904,4,302.47,81.66690000000001
4467,961,87,20230626,4,678.14,20.344199999999997
4468,635,29,20231126,4,470.74,122.39240000000001
4469,749,23,20231226,10,302.31,15.1155
4470,964,64,20230605,8,912.36,218.9664
4471,397,9,20230107,5,398.51,35.865899999999996
4472,670,8,20230227,8,870.93,69.67439999999999
4473,705,34,20231215,6,966.07,222.19610000000003
4474,963,95,20230525,1,49.27,1.9708
4475,636,92,20231216,2,89.68,4.484000000000001
4476,764,64,20230125,9,227.27,59.0902
4477,102,23,20230611,3,52.58,4.7322
4478,419,3,20230917,4,821.16,213.5016
4479,489,30,20231021,6,222.83,37.8811
4480,137,34,20230217,6,646.85,174.64950000000002
4481,256,41,20231015,6,520.0,104.0
4482,597,7,20230628,9,496.07,84.3319
4483,775,19,20230616,7,86.81,23.4387
4484,793,93,20230324,3,500.03,40.0024
4485,89,20,20230219,6,373.11,44.7732
4486,257,90,20231117,7,679.52,101.928
4487,694,100,20231125,10,504.46,80.7136
4488,597,91,20231027,6,169.42,44.0492
4489,393,46,20230812,6,780.0,54.60000000000001
4490,806,34,20230123,9,758.56,7.5855999999999995
4491,715,47,20230613,3,164.66,34.578599999999994
4492,329,14,20231116,3,393.51,47.221199999999996
4493,726,56,20231017,4,883.79,141.4064
4494,418,33,20231106,9,194.75,3.895
4495,652,100,20230829,2,631.81,126.362
4496,173,46,20230405,4,747.57,119.61120000000001
4497,2,57,20230802,9,607.85,164.11950000000002
4498,67,62,20230531,4,752.92,7.5291999999999994
4499,175,72,20230430,1,746.78,224.034
4500,714,76,20230128,2,608.16,133.7952
4501,922,42,20231120,9,838.66,150.9588
4502,113,4,20230930,10,405.8,117.682
4503,470,74,20230907,2,825.75,8.2575
4504,610,79,20231202,6,745.52,74.552
4505,466,76,20230722,5,888.08,248.66240000000005
4506,322,1,20230429,5,87.76,23.695200000000003
4507,605,86,20230226,3,93.5,7.48
4508,485,63,20230328,6,349.81,104.943
4509,119,16,20231017,4,552.08,44.1664
4510,735,24,20230328,1,854.76,111.11880000000001
4511,145,35,20230903,4,88.55,6.1985
4512,731,34,20230208,4,110.34,19.8612
4513,311,9,20230729,9,868.94,52.1364
4514,685,57,20230924,5,70.61,19.7708
4515,782,69,20230915,6,510.85,56.1935
4516,255,56,20230821,8,26.99,4.0485
4517,929,73,20231126,2,164.38,4.9314
4518,698,47,20230920,7,661.41,85.9833
4519,307,46,20230401,7,462.13,18.4852
4520,330,94,20230723,5,303.11,60.62200000000001
4521,662,38,20230430,2,247.54,56.934200000000004
